plan_Info_PID,plan_Solutions_1_M1,Donor,plan_Solutions_1_M2,Acceptor,DA,Identifier,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_A.1a.c_UV,features_D_UV,features_A_UV,features_Dtot_UV,features_XamD_UV,features_Atot_UV,features_XamA_UV,features_atot_UV,features_XD_UV,features_XA_UV,featuresFixed_D.1a.a,featuresFixed_A.1a.a,featuresFixed_A.2.a,FF_IV,JSC_IV,PCE_IV,VOC_IV,RelativeAbsorbedPhotons,EQE_CorrFactor,Corr_JSC_IV,CorrEQE_JSC_IV,Corr_VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,DiffDeg_JSC_IV,DiffDeg_VOC_IV,DiffDeg_FF_IV,DiffDeg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,BandGapDonor,BandGapAcceptor,LUMOAcceptrCalc,LUMODonorCalc,Offset,,offset - voc,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID,featuresDeg_D.1.c_UV,featuresDeg_D.1a.w_UV,featuresDeg_D.1a.c_UV,featuresDeg_D.2.a_UV,featuresDeg_A.0.a_UV,featuresDeg_A.1.w_UV,featuresDeg_A.1.c_UV,featuresDeg_A.1a.w_UV,featuresDeg_A.1a.c_UV,featuresDeg_D_UV,featuresDeg_A_UV,featuresDeg_Dtot_UV,featuresDeg_XamD_UV,featuresDeg_Atot_UV,featuresDeg_XamA_UV,featuresDeg_atot_UV,featuresDeg_XD_UV,featuresDeg_XA_UV,FeaturesChange_D.1a.w_UV,FeaturesChange_D.1a.c_UV,FeaturesChange_D.2.a_UV,FeaturesChange_A.0.a_UV,FeaturesChange_A.1.w_UV,FeaturesChange_A.1.c_UV,FeaturesChange_A.1a.w_UV,FeaturesChange_A.1a.c_UV,FeaturesChange_D_UV,FeaturesChange_A_UV,FeaturesChange_Dtot_UV,FeaturesChange_XamD_UV,FeaturesChange_Atot_UV,FeaturesChange_XamA_UV,FeaturesChange_atot_UV,FeaturesChange_XD_UV,FeaturesChange_XA_UV
25617,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25617_A-3,CF,0,15,2000,121.0133973,2.08458,0.10642,2.26722,0.95,0.02453,0.07352,1.77864,0.06365,1.93653,0.1466,0.38923,0.28588,0.48718,0.48654,0.2,0.77242,0.37011,0.62989,0.95,0.25,0.15,51.97805524,14.20184867,7.577219924,1.026466986,1.240777201,1.163251702,17.62133005,20.49804216,1.026466986,6.2048,0.9419,37.46,2.1889,7.99704867,0.084566986,14.51805524,5.388319924,0.436900867,0.917613535,0.720688757,0.288879038,03.11.2023 16:32,A-3,1.25E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.808406236,0.527962544,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.187041705,03.11.2023 11:29,25617_192758_OD_x3y1,x3y1,0.012965817,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,129,2.088085427,0.109358689,2.271925609,0.95,0.023119063,0.074072152,1.780001119,0.062566868,1.935509784,0.159766963,0.334366574,0.311545579,0.487179487,0.417958217,0.2,0.729503796,0.427065055,0.572934945,0.00351,0.00294,0.0047,0,-0.00141,0.00055,0.00136,-0.00108,-0.00103,0.01316,-0.05487,0.02567,0,-0.06858,0,-0.04291,0.05696
25617,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25617_B-2,CF,0,15,2000,126.0773923,2.08299,0.10649,2.26675,0.95,0.01824,0.07321,1.77907,0.06335,1.93628,0.15446,0.40615,0.3012,0.48718,0.50769,0.2,0.8089,0.37236,0.62764,0.95,0.25,0.15,50.7800227,14.05580867,7.323845657,1.026101815,1.225705834,1.163251702,17.22828668,20.0408338,1.026101815,5.9253,0.93,37.7,2.0776,8.13050867,0.096101815,13.0800227,5.246245657,0.421555254,0.906342808,0.742417943,0.283676104,03.11.2023 16:32,B-2,1.17E-06,1,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.808118641,0.528327715,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.22753747,03.11.2023 11:29,25617_192758_OD_x2y2,x2y2,0.007681237,1,0.6,5,2,0,0,0,0,1,0,1,0,0,0,129,2.087675074,0.109594086,2.271339486,0.95,0.024574688,0.074031299,1.780276686,0.062302602,1.935794588,0.155477308,0.332987877,0.30318075,0.487179487,0.416234846,0.2,0.719415595,0.421429339,0.578570661,0.00468,0.00311,0.00459,0,0.00633,0.00082,0.00121,-0.00105,-0.00048,0.00101,-0.07316,0.00198,0,-0.09146,0,-0.08948,0.04906
25617,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25617_A-1,CF,0,15,2000,130.3531821,2.0826,0.10643,2.26663,0.95,0.01332,0.07317,1.77891,0.06325,1.93601,0.16079,0.42102,0.31354,0.48718,0.52628,0.2,0.83982,0.37334,0.62666,0.95,0.25,0.15,50.0943666,14.19106769,7.307043472,1.027868909,1.213916983,1.163251702,17.22677808,20.03907892,1.027868909,6.2897,0.9523,37.71,2.2586,7.90136769,0.075568909,12.3843666,5.048443472,0.443215418,0.926480013,0.752779256,0.309099023,03.11.2023 16:32,A-1,1.16E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.809510337,0.526560621,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.255216954,03.11.2023 11:29,25617_192758_OD_x1y1,x1y1,0.007367566,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,129,2.086839685,0.109528977,2.271013977,0.95,0.021559148,0.073798844,1.780196912,0.06212115,1.935385309,0.159568141,0.339192023,0.311157875,0.487179487,0.423990028,0.2,0.735147903,0.423258875,0.576741125,0.00424,0.0031,0.00439,0,0.00824,0.00063,0.00129,-0.00113,-0.00063,-0.00122,-0.08183,-0.00238,0,-0.10229,0,-0.10467,0.04991
25617,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25617_B-3,CF,0,15,2000,128.4909911,2.08238,0.10624,2.26661,0.95,0.01477,0.07314,1.77902,0.06326,1.93598,0.15826,0.41463,0.3086,0.48718,0.51829,0.2,0.82689,0.37321,0.62679,0.95,0.25,0.15,50.19390027,14.15107701,7.28469108,1.025582736,1.219171984,1.163251702,17.25259664,20.06911239,1.025582736,6.1273,0.9393,37.77,2.1736,8.02377701,0.086282736,12.42390027,5.11109108,0.432991778,0.915869551,0.752481871,0.298379159,03.11.2023 16:32,B-3,9.61E-07,1.4,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.807709834,0.528846794,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.242366416,03.11.2023 11:29,25617_192758_OD_x3y2,x3y2,0.007350858,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,129,2.087850101,0.109595601,2.271390776,0.95,0.025542987,0.074090473,1.780349122,0.062356451,1.935842064,0.154375242,0.330129091,0.301031723,0.487179487,0.412661364,0.2,0.713693086,0.421794366,0.578205634,0.00547,0.00336,0.00478,0,0.01078,0.00095,0.00133,-0.0009,-0.00014,-0.00388,-0.0845,-0.00757,0,-0.10563,0,-0.1132,0.04859
25618,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25618_A-2,CF,0,12.5,2000,99.76908147,2.1061,0.10503,2.27938,0.88805,0.04602,0.07887,1.77875,0.06852,1.94614,0.10749,0.33564,0.2096,0.48718,0.41955,0.2,0.62915,0.33315,0.66685,0.95,0.25,0.15,55.77803632,16.06867647,9.20630929,1.02716978,1.330945683,1.163251702,21.38653559,24.87792391,1.02716978,7.114,0.9405,35.51,2.3758,8.95467647,0.08666978,20.26803632,6.83050929,0.442724702,0.915622732,0.636630515,0.258062153,03.11.2023 16:34,A-2,1.82E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.808959729,0.52725975,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.126088034,03.11.2023 11:35,25618_192772_OD_x2y1,x2y1,0.015176978,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130,2.105811513,0.108757037,2.282057567,0.95,0.050358544,0.080758909,1.778177563,0.068919099,1.943753467,0.106878439,0.272345336,0.208412957,0.487179487,0.34043167,0.2,0.548844627,0.379382279,0.620617721,-0.00028,0.00373,0.00268,0.06195,0.00434,0.00189,-0.00058,0.0004,-0.00239,-0.00061,-0.0633,-0.00119,0,-0.07912,0,-0.08031,0.04624
25618,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25618_A-1,CF,0,12.5,2000,105.6391956,2.10227,0.10562,2.27744,0.93201,0.04092,0.07691,1.78052,0.06706,1.9447,0.1196,0.34644,0.23321,0.48718,0.43305,0.2,0.66626,0.35003,0.64997,0.95,0.25,0.15,54.59844054,15.96465981,8.961201966,1.028078693,1.297879902,1.163251702,20.72021111,24.10282083,1.028078693,7.3461,0.9506,35.7,2.493,8.61855981,0.077478693,18.89844054,6.468201966,0.460147606,0.924637391,0.653864829,0.278199287,03.11.2023 16:34,A-1,3.52E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.809675554,0.526350837,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.116284227,03.11.2023 11:35,25618_192772_OD_x1y1,x1y1,0.014047922,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130,2.109078462,0.108431457,2.284060702,0.95,0.051657353,0.081927839,1.777665575,0.070206274,1.94517413,0.100106885,0.264869245,0.195208426,0.487179487,0.331086556,0.2,0.526294982,0.370910673,0.629089327,0.00681,0.00281,0.00662,0.01799,0.01074,0.00502,-0.00286,0.00315,0.00048,-0.01949,-0.08157,-0.03801,0,-0.10196,0,-0.13997,0.02088
25618,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25618_A-3,CF,0,12.5,2000,105.7979003,2.09842,0.10552,2.27455,0.91844,0.04092,0.07683,1.77943,0.06659,1.94304,0.11836,0.34985,0.2308,0.48718,0.43731,0.2,0.66812,0.34545,0.65455,0.95,0.25,0.15,55.2664355,15.78794322,8.949696923,1.025702273,1.300492216,1.163251702,20.53209726,23.88399708,1.025702273,7.2074,0.9491,35.78,2.4475,8.58054322,0.076602273,19.4864355,6.502196923,0.456512916,0.925317244,0.647409222,0.273472948,03.11.2023 16:34,A-3,1.72E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.807803977,0.528727257,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.115623015,03.11.2023 11:35,25618_192772_OD_x3y1,x3y1,0.014143847,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130,2.102544564,0.109082617,2.280054432,0.95,0.049059734,0.079589979,1.77868955,0.067631925,1.942332805,0.113649994,0.279821427,0.221617488,0.487179487,0.349776784,0.2,0.571394271,0.387853884,0.612146116,0.00413,0.00356,0.0055,0.03156,0.00814,0.00276,-0.00074,0.00104,-0.00071,-0.00471,-0.07003,-0.00919,0,-0.08754,0,-0.09672,0.0424
25618,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25618_B-1,CF,0,12.5,2000,107.1554271,2.09855,0.1055,2.27457,0.92918,0.0397,0.07646,1.78035,0.06631,1.9436,0.12047,0.35345,0.23492,0.48718,0.44181,0.2,0.67672,0.34714,0.65286,0.95,0.25,0.15,54.17417105,15.57460211,8.647170894,1.024860623,1.293821871,1.163251702,20.15076084,23.44040684,1.024860623,7.2779,0.9572,35.81,2.4947,8.29670211,0.067660623,18.36417105,6.152470894,0.467292837,0.933980659,0.661016114,0.288498982,03.11.2023 16:34,B-1,5.60E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.807141125,0.529568907,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.116254434,03.11.2023 11:35,25618_192772_OD_x1y2,x1y2,0.013802603,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,130,2.09546473,0.109729182,2.274938666,0.95,0.037943836,0.076721074,1.779656921,0.065139939,1.939269893,0.130612068,0.301237678,0.254693533,0.487179487,0.376547098,0.2,0.63124063,0.403480892,0.596519108,-0.00309,0.00423,0.00037,0.02082,-0.00175,0.00026,-0.00069,-0.00117,-0.00433,0.01014,-0.05221,0.01978,0,-0.06526,0,-0.04548,0.05634
25619,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25619_A-1,CF,0,10,2000,76.59539809,2.12906,0.10268,2.29291,0.83221,0.04654,0.08576,1.77261,0.0766,1.95198,0.07185,0.27763,0.14011,0.48718,0.34704,0.2,0.48715,0.2876,0.7124,0.95,0.25,0.15,56.57205384,15.77208019,9.152187075,1.025732145,1.497948832,1.163251702,23.62576911,27.48271611,1.025732145,9.4972,0.9617,35.28,3.2225,6.27488019,0.064032145,21.29205384,5.929687075,0.602152657,0.937574205,0.623629471,0.352101631,03.11.2023 16:37,A-1,2.63E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.807827503,0.528697385,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.112191053,03.11.2023 11:41,25619_192781_OD_x1y1,x1y1,0.010626792,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,131,2.118234143,0.104775432,2.28611025,0.949999996,0.049010225,0.086661725,1.769000945,0.076639443,1.946603277,0.064886323,0.222129554,0.12652833,0.487179487,0.277661942,0.2,0.404190272,0.313041503,0.686958497,-0.01082,0.0021,-0.0068,0.11779,0.00247,0.0009,-0.00361,0.00004,-0.00537,-0.00696,-0.05551,-0.01358,0,-0.06938,0,-0.08296,0.02544
25619,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25619_B-1,CF,0,10,2000,76.19709691,2.12768,0.10202,2.29124,0.85329,0.04631,0.08573,1.77204,0.07654,1.9513,0.07084,0.27689,0.13814,0.48718,0.34611,0.2,0.48425,0.28527,0.71473,0.95,0.25,0.15,56.37369434,15.6862418,9.05782455,1.024303136,1.502588239,1.163251702,23.56996245,27.41779892,1.024303136,9.4701,0.9651,35.96,3.2867,6.2161418,0.059203136,20.41369434,5.77112455,0.603720134,0.942201548,0.637886171,0.362857547,03.11.2023 16:37,B-1,1.55E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.80670207,0.530126394,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.107137863,03.11.2023 11:41,25619_192781_OD_x1y2,x1y2,0.010394813,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,131,2.11743747,0.105081261,2.285787989,0.95,0.049815437,0.086465471,1.769366189,0.07630396,1.946300706,0.067489135,0.227394091,0.131603813,0.487179487,0.284242614,0.2,0.415846426,0.31647215,0.68352785,-0.01024,0.00306,-0.00545,0.09671,0.0035,0.00073,-0.00268,-0.00024,-0.005,-0.00335,-0.04949,-0.00654,0,-0.06187,0,-0.0684,0.0312
25619,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25619_B-3,CF,0,10,2000,72.73134482,2.12916,0.10189,2.29196,0.84162,0.04373,0.08607,1.77096,0.07708,1.95118,0.06666,0.26775,0.12998,0.48718,0.33469,0.2,0.46468,0.27973,0.72027,0.95,0.25,0.15,55.97865591,15.59097759,8.932910878,1.023522013,1.536733972,1.163251702,23.95918492,27.87056262,1.023522013,9.8121,0.9597,35.98,3.3884,5.77887759,0.063822013,19.99865591,5.544510878,0.629344757,0.937644709,0.642744979,0.379316445,03.11.2023 16:37,B-3,3.49E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.806086887,0.530907517,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.092894316,03.11.2023 11:41,25619_192781_OD_x3y2,x3y2,0.009314561,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,131,2.117440601,0.104379993,2.285407206,0.932479905,0.048669448,0.0868821,1.767460565,0.077022169,1.945818094,0.061616639,0.218472385,0.120152446,0.487179487,0.273090482,0.2,0.393242928,0.305542548,0.694457452,-0.01172,0.00249,-0.00655,0.09086,0.00494,0.00082,-0.0035,-0.00006,-0.00537,-0.00504,-0.04928,-0.00983,0,-0.0616,0,-0.07143,0.02581
25619,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25619_A-2,CF,0,10,2000,72.86933672,2.13262,0.10186,2.29348,0.8525,0.04406,0.08603,1.77359,0.07718,1.95392,0.06689,0.26791,0.13043,0.48718,0.33489,0.2,0.46532,0.28031,0.71969,0.95,0.25,0.15,55.19957615,15.66433348,8.866367776,1.025411251,1.533211954,1.163251702,24.01674334,27.93751755,1.025411251,9.7371,0.9697,36.56,3.4522,5.92723348,0.055711251,18.63957615,5.414167776,0.621609596,0.945669359,0.662323926,0.38935899,03.11.2023 16:37,A-2,1.96E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.807574779,0.529018279,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.106778502,03.11.2023 11:41,25619_192781_OD_x2y1,x2y1,0.009667104,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,131,2.117134648,0.104686884,2.285472066,0.935059404,0.047668237,0.086660158,1.767767617,0.07676202,1.945691948,0.061895202,0.216685054,0.120695645,0.487179487,0.270856317,0.2,0.391551962,0.308089531,0.691910469,-0.01548,0.00282,-0.00801,0.08256,0.0036,0.00063,-0.00582,-0.00042,-0.00823,-0.00499,-0.05123,-0.00974,0,-0.06403,0,-0.07377,0.02778
25620,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25620_A-1,CF,0,10,1000,106.3577052,2.09716,0.10496,2.27409,0.95,0.03697,0.07641,1.77886,0.06649,1.94246,0.11996,0.35112,0.23392,0.48718,0.4389,0.2,0.67283,0.34767,0.65233,0.95,0.25,0.15,55.22834358,15.23586378,8.603508316,1.022460369,1.298050776,1.163251702,19.7769248,23.00554142,1.022460369,8.4398,0.897,33.36,2.5255,6.79606378,0.125460369,21.86834358,6.078008316,0.553942994,0.877295617,0.60403767,0.293543042,03.11.2023 16:39,A-1,2.53E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.805250777,0.531969161,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.120256158,03.11.2023 11:47,25620_192789_OD_x1y1,x1y1,0.013188753,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,132,2.105554068,0.108080617,2.2819263,0.95,0.050483155,0.079749184,1.778343607,0.068684113,1.944773652,0.10525394,0.286051419,0.205245184,0.487179487,0.357564273,0.2,0.562809457,0.3646797,0.6353203,0.00839,0.00312,0.00784,0,0.01351,0.00334,-0.00052,0.00219,0.00231,-0.01471,-0.06507,-0.02868,0,-0.08134,0,-0.11002,0.01701
25620,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25620_B-1,CF,0,10,1000,102.1840798,2.10348,0.10495,2.27755,0.93747,0.04403,0.07765,1.77958,0.06751,1.94513,0.11192,0.34037,0.21825,0.48718,0.42546,0.2,0.64371,0.33905,0.66095,0.95,0.25,0.15,55.29669295,14.89065203,8.456488965,1.027016007,1.317433787,1.163251702,19.61744809,22.82002988,1.027016007,7.9909,0.9813,36.5,2.8624,6.89975203,0.045716007,18.79669295,5.594088965,0.53663869,0.955486568,0.66007564,0.338485631,03.11.2023 16:39,B-1,1.97E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.808838624,0.527413523,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.114655837,03.11.2023 11:47,25620_192789_OD_x1y2,x1y2,0.014772787,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,132,2.105893925,0.107904174,2.282329726,0.95,0.048486887,0.079061531,1.77969816,0.067949787,1.945477045,0.108090145,0.287256109,0.210775782,0.487179487,0.359070136,0.2,0.569845918,0.36988206,0.63011794,0.00242,0.00295,0.00478,0.01253,0.00445,0.00142,0.00012,0.00044,0.00035,-0.00383,-0.05311,-0.00747,0,-0.06639,0,-0.07386,0.03084
25620,D18CL_323001,D18CL,ITIC_120057,ITIC,D18CL-ITIC,25620_B-3,CF,0,10,1000,108.3959548,2.09558,0.10564,2.27319,0.93972,0.03805,0.0758,1.77937,0.06578,1.94157,0.12372,0.35545,0.24126,0.48718,0.44431,0.2,0.68557,0.35191,0.64809,0.95,0.25,0.15,55.09654722,14.67126106,8.275364608,1.023753287,1.288384068,1.163251702,18.902219,21.98803842,1.023753287,7.9189,0.984,36.98,2.8817,6.75236106,0.039753287,18.11654722,5.393664608,0.539755919,0.961169075,0.671185435,0.348226349,03.11.2023 16:39,B-3,1.33E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,2.032786885,1.66442953,3.78557047,3.307213115,1.55442953,0.80626903,0.530676243,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:ITIC,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.121203708,03.11.2023 11:47,25620_192789_OD_x3y2,x3y2,0.013279834,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,132,2.097616425,0.109476027,2.277209522,0.95,0.036464166,0.075617886,1.780273626,0.064256952,1.94115323,0.131925868,0.316876292,0.257255442,0.487179487,0.396095365,0.2,0.653350808,0.393747799,0.606252201,0.00204,0.00383,0.00402,0.01028,-0.00158,-0.00019,0.0009,-0.00152,-0.00042,0.0082,-0.03857,0.01599,0,-0.04821,0,-0.03222,0.04183
