plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1.w_UV,features_A.1a.w_UV,features_A.2.a_UV,features_A_UV,features_Atot_UV,features_D.1.c_UV,features_D.1.w_UV,features_D.1a.a_UV,features_D.1a.c_UV,features_D.1a.w_UV,features_D.2.a_UV,features_D.2.c_UV,features_D.2.w_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
25402,PTQ10_321145,ITIC-4F_120033,xylene,2,26,3000,1.698556143,0.076945695,0.085193564,0.335291066,0.102245823,0.141093931,2.042326604,0.061590084,0.833325168,2.207851382,0.093966842,0.779019928,2.413149222,0.123876164,0.073057389,0.13393795,0.513009365,0.486990635,0.27533507,0.454543025,0.275031881,51.05801948,18.04362462,7.992253876,0.867524049,26.10.2023 16:49,A-3,4.39E-06,1.4,1.4,5.47,5.34,3.97,3.64,1.37,PTQ10_321145,ITIC-4F_120033,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:ITIC-4F,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,111.2442764,26.10.2023 14:11,25402_189376_OD_x3y1,x3y1,0.003515208,1.4,1.4,3,3,0,0,1,0,0,0,0,1,0,0,87
25402,PTQ10_321145,ITIC-4F_120033,xylene,2,26,3000,1.698824709,0.077081745,0.085080249,0.336497477,0.103093742,0.142315637,2.042494253,0.061763476,0.827662862,2.208100769,0.093812226,0.778773376,2.413228706,0.12398691,0.075143089,0.137336233,0.508902861,0.491097139,0.275597929,0.452853138,0.27965187,50.0382302,18.08926177,7.843826297,0.866573059,26.10.2023 16:49,B-2,3.96E-06,1,0.6,5.47,5.34,3.97,3.64,1.37,PTQ10_321145,ITIC-4F_120033,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:ITIC-4F,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,126.1728419,26.10.2023 14:11,25402_189376_OD_x2y2,x2y2,0.003695782,1,0.6,3,3,0,0,1,0,0,0,0,1,0,0,87
25402,PTQ10_321145,ITIC-4F_120033,xylene,2,26,3000,1.698843083,0.076944444,0.085075614,0.337129859,0.101452939,0.140048501,2.042068128,0.061698871,0.826340863,2.207361586,0.093817746,0.777890387,2.412641271,0.12443594,0.072790314,0.132939926,0.513019921,0.486980079,0.275587112,0.452457085,0.272988427,48.86598296,18.02024074,7.545043057,0.856829666,26.10.2023 16:49,B-1,7.09E-06,0.6,0.6,5.47,5.34,3.97,3.64,1.37,PTQ10_321145,ITIC-4F_120033,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:ITIC-4F,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,118.440346,26.10.2023 14:11,25402_189376_OD_x1y2,x1y2,0.003555803,0.6,0.6,3,3,0,0,1,0,0,0,0,1,0,0,87
25402,PTQ10_321145,ITIC-4F_120033,xylene,2,26,3000,1.698741341,0.076754685,0.085118942,0.336411834,0.100802425,0.139122432,2.042180472,0.06149243,0.831716771,2.207576413,0.093838209,0.77813715,2.412759158,0.124187169,0.071514922,0.130995082,0.515044101,0.484955899,0.275440893,0.454064069,0.270117514,48.80235798,17.8315803,7.434537062,0.854325345,26.10.2023 16:49,B-3,3.62E-06,1.4,0.6,5.47,5.34,3.97,3.64,1.37,PTQ10_321145,ITIC-4F_120033,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:ITIC-4F,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,108.2826792,26.10.2023 14:11,25402_189376_OD_x3y2,x3y2,0.003413733,1.4,0.6,3,3,0,0,1,0,0,0,0,1,0,0,87
25609,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.540919397,0.069914278,0.098220203,0.5,0.368879079,0.565502282,2.108276626,0.072080762,0.777,2.262901759,0.097004765,0.95,2.48,0.139869345,0.283389477,0.503583101,0.528958951,0.471041049,0.347696569,0.437253799,1.069085383,43.631411,24.76582966,9.609114002,0.889265014,03.11.2023 13:46,B-2,7.53E-07,1,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,8.811999896,03.11.2023 10:37,25609_192625_OD_x2y2,x2y2,0.00601964,1,0.6,5,1,0,0,0,0,1,1,0,0,0,0,121
25609,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,18,2000,1.550812504,0.073403156,0.082409017,0.47187467,0.473620905,0.615707176,2.108021025,0.071756527,0.777,2.262312503,0.097097281,0.95,2.48,0.140073805,0.31381871,0.557655847,0.524737156,0.475262844,0.230769231,0.437253799,1.173363023,40.78553829,23.93506213,8.674791548,0.888624515,03.11.2023 13:46,B-3,8.84E-07,1.4,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,10.34527922,03.11.2023 10:37,25609_192625_OD_x3y2,x3y2,0.008319468,1.4,0.6,5,1,0,0,0,0,1,1,0,0,0,0,121
25610,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.536807375,0.065353484,0.100871734,0.5,0.273844455,0.465535573,2.104898985,0.075490739,0.640213521,2.262387206,0.097509022,0.886713265,2.48,0.15,0.281581265,0.461853398,0.501985238,0.498014762,0.411764706,0.39032328,0.927388971,50.92519935,24.7636075,11.2246651,0.890075286,03.11.2023 13:48,A-3,2.66E-07,1.4,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,7.304782971,03.11.2023 10:43,25610_192635_OD_x3y1,x3y1,0.005638531,1.4,1.4,5,1,0,0,0,0,1,1,0,0,0,0,122
25610,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,15.5,2000,1.537440913,0.066421468,0.102717394,0.5,0.289679224,0.49245468,2.104715902,0.073259878,0.777,2.259650932,0.100812375,0.95,2.484880234,0.147134144,0.262229934,0.465982593,0.513810026,0.486189974,0.411764706,0.437253799,0.958437273,49.05253792,25.0278333,10.90810542,0.888514645,03.11.2023 13:48,A-2,5.25E-07,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,6.281774171,03.11.2023 10:43,25610_192635_OD_x2y1,x2y1,0.005176896,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,122
25611,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,2000,1.557365669,0.0817329,0.08,0.191900793,0.28019388,0.364252044,2.096544785,0.07413182,0.777,2.256118051,0.107154101,0.863761655,2.499285709,0.15,0.165157304,0.29348453,0.553796244,0.446203756,0.230769231,0.437253799,0.657736574,64.07587115,25.21062706,14.53426193,0.899735415,03.11.2023 13:51,A-1,4.29E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,31.77113711,03.11.2023 10:48,25611_192640_OD_x1y1,x1y1,0.007290576,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,123
25611,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,2000,1.55494196,0.078616473,0.08,0.247477472,0.274806912,0.358829879,2.099326841,0.072775157,0.777,2.25345768,0.104297887,0.930132944,2.489440903,0.15,0.164164518,0.291720349,0.551579054,0.448420946,0.234158223,0.437253799,0.650550228,63.88413277,24.75979527,14.2107504,0.898414926,03.11.2023 13:51,B-3,2.05E-06,1.4,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,26.55700844,03.11.2023 10:48,25611_192640_OD_x3y2,x3y2,0.006934692,1.4,0.6,5,1,0,0,0,0,1,1,0,0,0,0,123
25611,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,2000,1.557082354,0.078605827,0.08,0.229197736,0.277139336,0.362650783,2.099457545,0.072874721,0.777,2.254235865,0.104716477,0.922999697,2.491431915,0.15,0.163505779,0.290549769,0.555190564,0.444809436,0.235795567,0.437253799,0.653200553,63.02906363,24.94668325,14.15162046,0.900020713,03.11.2023 13:51,A-2,2.81E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,28.78556651,03.11.2023 10:48,25611_192640_OD_x2y1,x2y1,0.007118301,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,123
25611,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,2000,1.556658027,0.079946992,0.08,0.224403944,0.279316938,0.364110771,2.098601181,0.07282228,0.777,2.253842066,0.104955729,0.914977931,2.491688262,0.15,0.163749903,0.290983578,0.555814245,0.444185755,0.232879221,0.437253799,0.655094349,63.09553782,24.84121445,14.07027894,0.897700024,03.11.2023 13:51,B-1,3.94E-06,0.6,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,27.91119283,03.11.2023 10:48,25611_192640_OD_x1y2,x1y2,0.007099182,0.6,0.6,5,1,0,0,0,0,1,1,0,0,0,0,123
25612,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,1000,1.536713368,0.064496961,0.100392849,0.5,0.234036356,0.397861806,2.100492122,0.073956441,0.777,2.252897855,0.102534883,0.95,2.48,0.144572608,0.219811834,0.390605629,0.504601443,0.495398557,0.411764706,0.437253799,0.788467435,54.15392183,24.84243333,11.99082861,0.89130255,03.11.2023 13:53,A-2,1.58E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,11.09565888,03.11.2023 10:54,25612_192648_OD_x2y1,x2y1,0.00659642,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,124
25612,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,1000,1.537506576,0.064144856,0.098987851,0.5,0.257621103,0.435175998,2.105910317,0.077802152,0.55852566,2.267177202,0.095513568,0.814504092,2.48,0.149999969,0.292596297,0.456018838,0.488306239,0.511693761,0.408007095,0.358367959,0.891194836,52.87844801,25.41606416,11.99010519,0.892146128,03.11.2023 13:53,A-1,7.39E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,8.805632256,03.11.2023 10:54,25612_192648_OD_x1y1,x1y1,0.006180838,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,124
25612,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,1000,1.536083432,0.064452349,0.099007435,0.5,0.255773859,0.434815561,2.10613927,0.078397584,0.52979196,2.268785867,0.094359378,0.790201987,2.48,0.15,0.303823041,0.464786045,0.483342357,0.516657643,0.411764706,0.346316345,0.899601606,51.77429149,24.64803243,11.32777502,0.887663156,03.11.2023 13:53,B-2,2.43E-06,1,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,8.140910751,03.11.2023 10:54,25612_192648_OD_x2y2,x2y2,0.006159148,1,0.6,5,1,0,0,0,0,1,1,0,0,0,0,124
25613,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,1000,1.5132524,0.063448238,0.099794716,0.5,0.220636523,0.375082088,2.104938454,0.07122242,0.671397478,2.262210694,0.095490988,0.88967093,2.48,0.15,0.222569727,0.37200248,0.502061084,0.497938916,0.411764706,0.401698271,0.747084569,57.54494539,24.63533609,12.3602318,0.871888484,03.11.2023 13:56,A-2,3.65E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,8.774447469,03.11.2023 11:00,25613_192659_OD_x2y1,x2y1,0.006140164,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,125
25613,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,1000,1.512051501,0.063935285,0.099483835,0.5,0.265635034,0.451579558,2.105952871,0.072599105,0.631739054,2.265533868,0.094496611,0.845191636,2.48,0.15,0.279772822,0.45651624,0.49728185,0.50271815,0.411764706,0.387156912,0.908095798,51.46410148,24.61885863,11.00461885,0.868565742,03.11.2023 13:56,B-2,3.11E-06,1,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,7.464486944,03.11.2023 11:00,25613_192659_OD_x2y2,x2y2,0.006195818,1,0.6,5,1,0,0,0,0,1,1,0,0,0,0,125
25614,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,3000,1.55511125,0.08877086,0.086581313,0.108216099,0.246738075,0.320759497,2.098535048,0.086387461,0.381162095,2.27432295,0.092939294,0.6,2.48,0.15,0.184805165,0.255245888,0.55686892,0.44313108,0.230769231,0.275972021,0.576005385,65.36217902,26.34011454,15.54640782,0.902996101,03.11.2023 13:58,A-3,2.08E-06,1.4,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,23.96327381,03.11.2023 11:06,25614_192668_OD_x3y1,x3y1,0.006665051,1.4,1.4,5,1,0,0,0,0,1,1,0,0,0,0,126
25614,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,3000,1.556554665,0.088201406,0.085851496,0.110981451,0.252594177,0.328372429,2.101595825,0.086625132,0.359913507,2.27846683,0.090440444,0.6,2.48,0.15,0.198791248,0.270338903,0.548465365,0.451534635,0.230769231,0.264659116,0.598711333,65.15944944,26.25488763,15.44520478,0.902830248,03.11.2023 13:58,A-1,3.26E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,21.58938019,03.11.2023 11:06,25614_192668_OD_x1y1,x1y1,0.006852262,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,126
25614,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,3000,1.55474211,0.088881728,0.086730083,0.107119581,0.24493605,0.318416866,2.098380617,0.086594426,0.380946059,2.274236713,0.093087198,0.6,2.48,0.15,0.182983825,0.252690793,0.55754263,0.44245737,0.230769231,0.275858754,0.571107658,65.1777302,26.15746873,15.37961584,0.902091396,03.11.2023 13:58,B-3,7.77E-06,1.4,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,23.68677841,03.11.2023 11:06,25614_192668_OD_x3y2,x3y2,0.006574988,1.4,0.6,5,1,0,0,0,0,1,1,0,0,0,0,126
25614,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,0,11.5,3000,1.556132324,0.088136005,0.085835056,0.109782572,0.253187122,0.329143258,2.100645616,0.086846283,0.361708397,2.27720684,0.091069221,0.6,2.48,0.15,0.194357519,0.264658265,0.55429844,0.44570156,0.230769231,0.265628381,0.593801524,64.33378981,26.43011818,15.34650171,0.902549752,03.11.2023 13:58,A-2,2.34E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,23.02407394,03.11.2023 11:06,25614_192668_OD_x2y1,x2y1,0.006921158,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,126
25615,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,3000,1.529120741,0.084704685,0.083547214,0.23209722,0.238157345,0.309604549,2.102146859,0.069972453,0.776448082,2.261033637,0.100301469,0.858612134,2.507924099,0.15,0.136920573,0.243232289,0.560028797,0.439971203,0.230769231,0.437078961,0.552836838,63.17058234,26.67671347,14.81934336,0.879390473,03.11.2023 14:01,A-1,5.78E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,19.48394146,03.11.2023 11:11,25615_192721_OD_x1y1,x1y1,0.007071034,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,127
25615,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,3000,1.526864515,0.087039378,0.085129494,0.195572897,0.23422251,0.304489263,2.102297437,0.074560947,0.557032693,2.266491994,0.094280531,0.692329926,2.48,0.145673473,0.145993587,0.227316788,0.572556974,0.427443026,0.230769231,0.357752728,0.53180605,63.10958752,26.35404816,14.59552983,0.877560745,03.11.2023 14:01,B-1,7.81E-06,0.6,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.14980088,03.11.2023 11:11,25615_192721_OD_x1y2,x1y2,0.006332838,0.6,0.6,5,1,0,0,0,0,1,1,0,0,0,0,127
25615,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,3000,1.527010167,0.086540764,0.084808956,0.20494835,0.234254987,0.304531483,2.1027713,0.073526176,0.561089496,2.264852482,0.093702981,0.743218227,2.48,0.15,0.144513496,0.225598501,0.574446819,0.425553181,0.230769231,0.359421736,0.530129985,63.21486289,26.23418339,14.5645028,0.878231303,03.11.2023 14:01,A-3,4.00E-06,1.4,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.21282803,03.11.2023 11:11,25615_192721_OD_x3y1,x3y1,0.006435379,1.4,1.4,5,1,0,0,0,0,1,1,0,0,0,0,127
25615,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,2,11.5,3000,1.527305852,0.086450494,0.084647354,0.205494873,0.236593981,0.307572175,2.10237003,0.073191493,0.57524602,2.263897053,0.09429044,0.753344563,2.48,0.15,0.144476394,0.227585864,0.574731486,0.425268514,0.230769231,0.365178526,0.535158039,62.56902869,26.45380875,14.53410805,0.878093499,03.11.2023 14:01,A-2,4.63E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.85014383,03.11.2023 11:11,25615_192721_OD_x2y1,x2y1,0.006564966,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,127
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.526308203,0.076100868,0.080558533,0.367308083,0.251248545,0.326623109,2.10414407,0.068948889,0.777,2.258122037,0.098273844,0.95,2.483354111,0.14797447,0.152656991,0.271271473,0.546288792,0.453711208,0.230769231,0.437253799,0.597894582,63.42948568,25.48007547,14.17983164,0.877362715,03.11.2023 14:03,A-1,4.99E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,19.2905967,03.11.2023 11:17,25616_192738_OD_x1y1,x1y1,0.007129479,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.52612411,0.075957987,0.08036573,0.364524099,0.251611525,0.327094983,2.104282393,0.069110185,0.777,2.258249004,0.098240424,0.95,2.483344571,0.147745662,0.152073161,0.270234008,0.547596028,0.452403972,0.230769231,0.437253799,0.597328991,62.4028733,25.18689874,13.77240817,0.876255188,03.11.2023 14:03,A-2,3.29E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,19.07365411,03.11.2023 11:17,25616_192738_OD_x2y1,x2y1,0.007076204,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.527009534,0.076899085,0.080422462,0.345820544,0.251705286,0.327216872,2.103643404,0.069437072,0.777,2.258489051,0.099394066,0.945490173,2.486458067,0.15,0.152470737,0.270940499,0.547041444,0.452958556,0.230769231,0.437253799,0.598157372,61.89587352,25.28472635,13.7047732,0.875693041,03.11.2023 14:03,B-1,1.60E-05,0.6,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,20.86771295,03.11.2023 11:17,25616_192738_OD_x1y2,x1y2,0.007133502,0.6,0.6,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.526196102,0.076123357,0.080477144,0.364572852,0.250899452,0.326169288,2.104090358,0.069233414,0.777,2.258379553,0.098678031,0.95,2.484308747,0.148723351,0.15239505,0.270806004,0.546369828,0.453630172,0.230769231,0.437253799,0.596975292,62.94069412,24.81899319,13.6936232,0.876602461,03.11.2023 14:03,A-3,2.93E-06,1.4,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,19.76629125,03.11.2023 11:17,25616_192738_OD_x3y1,x3y1,0.007078575,1.4,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25617,D18CL_323001,ITIC_120057,CF,0,15,2000,1.77116548,0.073363904,0.078970386,0.208237189,0.3555776,0.482705985,2.128759479,0.096586547,0.595691133,2.327506162,0.095694009,0.6540812,2.621997015,0.130086063,0.19327944,0.308414288,0.610154993,0.389845007,0.263366085,0.373312304,0.791120273,51.97805524,14.20184867,7.577219924,1.026466986,03.11.2023 16:32,A-3,1.25E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,12143.17909,03.11.2023 11:29,25617_192758_OD_x3y1,x3y1,0.012965817,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,129
