ID,Donor,Acceptor,DA,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_atot_UV,features_XD_UV,features_XA_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127
82,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,28,2000,84.03696455,2.051676094,0.087939963,2.21352469,0.913679716,0.05642641,0.080191662,1.728835582,0.080981622,0.225922227,0.471796376,0.528203624,61.32865911,20.82221826,11.75831578,0.920777409,9.62,0.7859,39.77,3.0069,0.462006491,0.853517899,0.648473333,0.255725399,0,0,1,0,0,0,0,1,0,0
82,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,28,2000,85.09739032,2.051919765,0.087853754,2.213693397,0.916689012,0.054940733,0.080022175,1.729213625,0.080759708,0.228009174,0.472695352,0.527304648,61.34916692,20.78441148,11.73838518,0.920580889,10.183,0.5684,31.43,1.8189,0.489934488,0.617436237,0.512313395,0.15495317,0,0,1,0,0,0,0,1,0,0
82,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,28,2000,83.84347198,2.05169366,0.087823233,2.213482978,0.9126136,0.055450727,0.080295032,1.728628104,0.080778114,0.225831146,0.471283654,0.528716346,60.79648407,20.83669277,11.65743664,0.920228779,9.5003,0.7789,39.08,2.8919,0.455940878,0.846419953,0.64280033,0.248073405,0,0,1,0,0,0,0,1,0,0
82,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,28,2000,82.73548378,2.051768395,0.088032271,2.213768996,0.908029559,0.056648891,0.080350061,1.728092083,0.081290969,0.223900669,0.47011655,0.52988345,61.45394548,20.58105483,11.65055335,0.921147446,9.1954,0.7863,39.37,2.8464,0.446789539,0.853609271,0.640642349,0.244314576,0,0,1,0,0,0,0,1,0,0
83,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,2000,71.38644179,2.051463238,0.087784832,2.213605122,0.902026328,0.052601652,0.081306936,1.726412777,0.082117463,0.202767401,0.459749216,0.540250784,61.32271859,19.51181905,10.98185207,0.917817702,11.2067,0.7867,40,3.5269,0.574354445,0.85714189,0.652286802,0.321157122,0,0,1,0,0,0,0,1,0,0
83,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,2000,70.20963222,2.051309319,0.087788458,2.213535016,0.901181187,0.053329281,0.081424909,1.726092383,0.082237193,0.200501941,0.45836709,0.54163291,60.95041272,19.55155864,10.94281053,0.918270947,11.4094,0.7853,39.58,3.5465,0.583554499,0.855194213,0.649380344,0.32409407,0,0,1,0,0,0,0,1,0,0
83,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,2000,70.78038126,2.051453038,0.087835991,2.213653621,0.897213365,0.050026758,0.08125337,1.726358996,0.082070089,0.202171711,0.458821829,0.541178171,61.10133573,19.33023905,10.82776661,0.91675008,12.1588,0.8178,41.88,4.1644,0.62900412,0.89206428,0.685418731,0.384603783,0,0,1,0,0,0,0,1,0,0
83,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,2000,68.4350495,2.05079665,0.088046143,2.213164071,0.889270325,0.047586194,0.081260905,1.726180073,0.081795126,0.198056652,0.456771122,0.543228878,60.57097249,19.23173094,10.66909832,0.91589312,12.5367,0.798,40.07,4.0086,0.6518758,0.871280701,0.661538,0.375720598,0,0,1,0,0,0,0,1,0,0
84,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,1000,102.3221928,2.050112131,0.088672049,2.212381103,0.932896843,0.053448003,0.076591357,1.731804155,0.076866157,0.254284794,0.497351129,0.502648871,58.88497035,19.09630584,10.27442877,0.913700501,9.003,0.8182,42.97,3.1654,0.471452441,0.895479426,0.729727802,0.308085254,0,0,1,0,0,0,0,1,0,0
84,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,1000,98.82311202,2.05025568,0.088753228,2.212703437,0.923839188,0.051873248,0.07716738,1.731512959,0.077222964,0.248822431,0.493535919,0.506464081,59.15737723,18.85388497,10.18082444,0.912794856,9.1183,0.8272,43.68,3.2946,0.483629767,0.906227719,0.738369448,0.32360837,0,0,1,0,0,0,0,1,0,0
84,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,1000,104.11299,2.050628506,0.089046939,2.212933332,0.929117747,0.051705416,0.076374707,1.732268753,0.076680037,0.259797259,0.495236586,0.504763414,58.96014815,18.83087628,10.14067007,0.913350681,8.9601,0.8116,41.93,3.0494,0.475819599,0.888596261,0.711158322,0.300709912,0,0,1,0,0,0,0,1,0,0
84,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,1000,99.53726897,2.050400033,0.088819712,2.21275509,0.926459223,0.054072766,0.077079303,1.731571146,0.077255698,0.247880719,0.498152324,0.501847676,58.42459678,18.92712633,10.10544835,0.913850559,8.948,0.8236,43.3,3.1912,0.472760621,0.901241447,0.74112621,0.315790046,0,0,1,0,0,0,0,1,0,0
85,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,1000,96.05079945,2.047903544,0.090087547,2.212262,0.898580882,0.045867341,0.079210917,1.721159163,0.076289645,0.239379983,0.500992305,0.499007695,59.41473514,19.17563746,10.33563207,0.907179161,3.8182,0.7732,36.49,1.0773,0.19911724,0.852312347,0.614157413,0.104231652,0,0,1,0,0,0,0,1,0,0
85,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,1000,100.028387,2.047816147,0.0902743,2.212360524,0.897162618,0.04416603,0.07831998,1.721763168,0.07545501,0.245112251,0.507369564,0.492630436,59.21380589,19.06044045,10.24155516,0.907423454,0.0126,0.1803,25.16,0.0006,0.000661055,0.198694445,0.42490091,5.85849E-05,0,0,1,0,0,0,0,1,0,0
85,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,1000,103.7112316,2.048055756,0.090185709,2.21233743,0.905500575,0.043322914,0.077901656,1.722275266,0.075270179,0.253044108,0.507238884,0.492761116,59.67674164,18.86112627,10.22232046,0.908190106,3.3611,0.8042,39.35,1.0637,0.178202508,0.885497425,0.659385867,0.104056609,0,0,1,0,0,0,0,1,0,0
85,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,1000,101.0776428,2.048233129,0.089914448,2.212290455,0.905188521,0.04501198,0.078499352,1.72193225,0.076117316,0.250985195,0.499741785,0.500258215,59.72602141,18.79364948,10.19784824,0.908518629,5.0433,0.7983,39.17,1.5772,0.268351286,0.878683138,0.655828047,0.154660078,0,0,1,0,0,0,0,1,0,0
86,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,3000,51.17133233,2.046950368,0.089620467,2.210486527,0.809464846,0.033256268,0.080276476,1.723831094,0.080361447,0.163559611,0.449467962,0.550532038,52.44801603,17.99807889,8.351173467,0.884692385,11.9975,0.8207,43.43,4.2762,0.666598923,0.927667078,0.828058014,0.5120478,0,0,1,0,0,0,0,1,0,0
86,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,3000,50.76380887,2.046775029,0.089665179,2.210741446,0.806299344,0.033799075,0.080319584,1.723357059,0.080434999,0.162491346,0.449716384,0.550283616,52.38307321,18.02099126,8.343858876,0.883888127,12.0906,0.8042,43.01,4.1821,0.670917589,0.90984365,0.821066756,0.501218928,0,0,1,0,0,0,0,1,0,0
86,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,3000,51.18682615,2.046452589,0.090117847,2.209657867,0.812912261,0.035209428,0.080247232,1.723112086,0.080219863,0.164184762,0.446606988,0.553393012,51.75332327,18.03285267,8.226706653,0.881502066,11.6816,0.8118,43.1,4.087,0.647795455,0.920928074,0.832796761,0.496796613,0,0,1,0,0,0,0,1,0,0
86,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,0,26,3000,50.5620289,2.04703103,0.089382841,2.210778311,0.812596159,0.031464249,0.080346225,1.723098098,0.080662465,0.163350178,0.445483515,0.554516485,51.8165636,17.76133003,8.09836538,0.879940436,11.9418,0.805,42.52,4.0872,0.672348297,0.914834649,0.820587029,0.504694442,0,0,1,0,0,0,0,1,0,0
87,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,3000,52.07249606,2.042666158,0.092196765,2.208590023,0.762143293,0.023745654,0.081838762,1.714180372,0.078319742,0.161312396,0.467578268,0.532421732,51.05801948,18.04362462,7.992253876,0.867524049,12.4837,0.822,40.7,4.1766,0.691862099,0.947524165,0.797132369,0.522580997,0,0,1,0,0,0,0,1,0,0
87,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,3000,53.31524444,2.042957457,0.092117118,2.208781671,0.765766052,0.026522004,0.081899076,1.714920585,0.078248591,0.16299279,0.470421834,0.529578166,50.0382302,18.08926177,7.843826297,0.866573059,12.592,0.8407,42.2,4.4667,0.696103587,0.970143246,0.843355167,0.569454222,0,0,1,0,0,0,0,1,0,0
87,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,3000,51.6498391,2.04241099,0.092276408,2.208233922,0.758196582,0.025322308,0.081773523,1.714776446,0.078107549,0.160353661,0.467468454,0.532531546,48.86598296,18.02024074,7.545043057,0.856829666,12.4121,0.8208,41.11,4.1879,0.688786581,0.957950025,0.841280529,0.555053161,0,0,1,0,0,0,0,1,0,0
87,PTQ10,ITIC-4F,PTQ10-ITIC-4F,xylene,2,26,3000,50.80848872,2.042352831,0.092315008,2.208425557,0.755433975,0.021957676,0.081672757,1.714220285,0.078074361,0.159098487,0.466380564,0.533619436,48.80235798,17.8315803,7.434537062,0.854325345,12.7421,0.8347,41.68,4.4331,0.714580524,0.977028254,0.854057093,0.596284606,0,0,1,0,0,0,0,1,0,0
121,D18CL,Y12,D18CL-Y12,CF,0,18,2000,225.5930843,2.09788967,0.121445315,2.273375407,0.95,0.004192434,0.071715869,1.545380496,0.096954628,0.629241855,0.50187346,0.49812654,43.631411,24.76582966,9.609114002,0.889265014,17.8295,0.8317,37.59,5.574,0.719923388,0.935266751,0.861535282,0.580074292,0,0,0,0,1,1,0,0,0,0
121,D18CL,Y12,D18CL-Y12,CF,0,18,2000,244.6848268,2.099324876,0.121252597,2.274656503,0.95,0.010941607,0.07143397,1.547667638,0.096670408,0.672214387,0.509040432,0.490959568,40.78553829,23.93506213,8.674791548,0.888624515,17.1977,0.8325,36.29,5.1952,0.718514951,0.936841136,0.889776169,0.598884708,0,0,0,0,1,1,0,0,0,0
122,D18CL,Y12,D18CL-Y12,CF,0,15.5,2000,192.7325492,2.0964003,0.121690865,2.272050959,0.95,6.89843E-24,0.070398985,1.545631222,0.095776754,0.538583146,0.503549685,0.496450315,50.92519935,24.7636075,11.2246651,0.890075286,0.5359,0.83,36.54,0.1625,0.021640627,0.932505388,0.717522964,0.014477047,0,0,0,0,1,1,0,0,0,0
122,D18CL,Y12,D18CL-Y12,CF,0,15.5,2000,200.6629243,2.096595423,0.121548919,2.271914157,0.95,4.24405E-25,0.070945322,1.545395257,0.096091601,0.560895517,0.502679069,0.497320931,49.05253792,25.0278333,10.90810542,0.888514645,0.0044,0.2811,25.02,0.0003,0.000175804,0.3163707,0.510065352,2.75025E-05,0,0,0,0,1,1,0,0,0,0
123,D18CL,Y12,D18CL-Y12,CF,0,11.5,2000,116.5218704,2.09843486,0.123393607,2.273571255,0.936123951,0.031277588,0.071806728,1.543840421,0.097299719,0.331435487,0.493703911,0.506296089,64.07587115,25.21062706,14.53426193,0.899735415,19.7129,0.8453,52.88,8.8119,0.781928191,0.939498419,0.825271651,0.606284656,0,0,0,0,1,1,0,0,0,0
123,D18CL,Y12,D18CL-Y12,CF,0,11.5,2000,120.5460332,2.09862357,0.122900175,2.273266103,0.948650069,0.027627238,0.07099431,1.544622365,0.096636415,0.340318251,0.497656636,0.502343364,63.88413277,24.75979527,14.2107504,0.898414926,21.2764,0.8472,53.19,9.5869,0.859312436,0.942994128,0.832601112,0.674623066,0,0,0,0,1,1,0,0,0,0
123,D18CL,Y12,D18CL-Y12,CF,0,11.5,2000,119.6639337,2.098868827,0.122960728,2.27364008,0.95,0.029144908,0.070488581,1.545991661,0.096507447,0.338899264,0.495769606,0.504230394,63.02906363,24.94668325,14.15162046,0.900020713,20.6273,0.8443,52.1,9.0725,0.82685541,0.938089522,0.826602792,0.64109266,0,0,0,0,1,1,0,0,0,0
123,D18CL,Y12,D18CL-Y12,CF,0,11.5,2000,119.5004538,2.098504769,0.123182953,2.273396965,0.944637661,0.029103307,0.071345547,1.544889223,0.096874791,0.338818714,0.495327191,0.504672809,63.09553782,24.84121445,14.07027894,0.897700024,20.0891,0.8443,51.82,8.7886,0.808700397,0.940514623,0.821294212,0.62462159,0,0,0,0,1,1,0,0,0,0
124,D18CL,Y12,D18CL-Y12,CF,0,11.5,1000,164.9832919,2.096490432,0.123221819,2.273066496,0.95,4.25778E-14,0.069600315,1.545443981,0.095114722,0.460436209,0.506081978,0.493918022,54.15392183,24.84243333,11.99082861,0.89130255,21.7067,0.8463,45.87,8.4267,0.873775113,0.949509232,0.847030066,0.702762109,0,0,0,0,1,1,0,0,0,0
124,D18CL,Y12,D18CL-Y12,CF,0,11.5,1000,182.4277209,2.096450528,0.121861468,2.272084266,0.95,4.74551E-24,0.069407298,1.54664128,0.09510078,0.509331165,0.504855097,0.495144903,52.87844801,25.41606416,11.99010519,0.892146128,22.2442,0.8459,45.18,8.5,0.875202386,0.948163057,0.854412368,0.708917884,0,0,0,0,1,1,0,0,0,0
124,D18CL,Y12,D18CL-Y12,CF,0,11.5,1000,183.2882538,2.096431924,0.121938131,2.27183598,0.949999992,4.61198E-17,0.070003147,1.545804631,0.095387538,0.511356293,0.505079761,0.494920239,51.77429149,24.64803243,11.32777502,0.887663156,22.1581,0.8464,44.54,8.3533,0.898980479,0.953514849,0.860272516,0.737417541,0,0,0,0,1,1,0,0,0,0
125,D18CL,Y12,D18CL-Y12,CF,2,11.5,1000,155.9303899,2.105448757,0.106089189,2.286060119,0.854961275,1.31067E-21,0.070249531,1.523829528,0.097930638,0.440169386,0.504609095,0.495390905,57.54494539,24.63533609,12.3602318,0.871888484,21.8728,0.8392,46.79,8.5886,0.887862862,0.962508412,0.813103561,0.694857519,0,0,0,0,1,1,0,0,0,0
125,D18CL,Y12,D18CL-Y12,CF,2,11.5,1000,188.485798,2.104582048,0.105712232,2.285414669,0.851036533,1.22741E-24,0.070905269,1.523042099,0.098256922,0.530303435,0.50521067,0.49478933,51.46410148,24.61885863,11.00461885,0.868565742,20.3264,0.8366,41.76,7.1009,0.825643475,0.963197096,0.811439407,0.64526542,0,0,0,0,1,1,0,0,0,0
126,D18CL,Y12,D18CL-Y12,CF,0,11.5,3000,93.58462151,2.095787806,0.124496915,2.269112189,0.896800407,0.042062646,0.074528615,1.53837436,0.100668662,0.275404236,0.475749851,0.524250149,65.36217902,26.34011454,15.54640782,0.902996101,19.6423,0.849,56.59,9.437,0.745718094,0.940203395,0.865791209,0.607021256,0,0,0,0,1,1,0,0,0,0
126,D18CL,Y12,D18CL-Y12,CF,0,11.5,3000,97.42427033,2.096698379,0.124119604,2.27073929,0.902091498,0.041087335,0.074301003,1.539815873,0.10020844,0.28270495,0.483461971,0.516538029,65.15944944,26.25488763,15.44520478,0.902830248,21.1233,0.8524,56.05,10.0926,0.80454734,0.944142049,0.860197569,0.653445528,0,0,0,0,1,1,0,0,0,0
126,D18CL,Y12,D18CL-Y12,CF,0,11.5,3000,92.70225579,2.095707155,0.124382404,2.268977067,0.90069183,0.041878881,0.074571306,1.53793208,0.100704706,0.273189119,0.474876427,0.525123573,65.1777302,26.15746873,15.37961584,0.902091396,20.0683,0.8493,56.7,9.6635,0.767211086,0.941478883,0.869929036,0.628331689,0,0,0,0,1,1,0,0,0,0
126,D18CL,Y12,D18CL-Y12,CF,0,11.5,3000,96.59409038,2.096288983,0.124213637,2.26966002,0.910305865,0.041727698,0.074129418,1.539428137,0.100206185,0.283121868,0.477005796,0.522994204,64.33378981,26.43011818,15.34650171,0.902549752,19.6442,0.8487,55.93,9.3238,0.743250555,0.940335974,0.86937207,0.607552143,0,0,0,0,1,1,0,0,0,0
127,D18CL,Y12,D18CL-Y12,CF,2,11.5,3000,99.39428361,2.10438177,0.106643658,2.281450053,0.852343304,0.035083442,0.073764688,1.518725079,0.101878515,0.287349261,0.489346924,0.510653076,63.17058234,26.67671347,14.81934336,0.879390473,18.4855,0.847,54.92,8.6,0.692945179,0.963167132,0.869392017,0.580322609,0,0,0,0,1,1,0,0,0,0
127,D18CL,Y12,D18CL-Y12,CF,2,11.5,3000,92.62850343,2.102944917,0.107864352,2.283470699,0.797839591,0.037343941,0.074420716,1.51520888,0.103074011,0.276131519,0.476072298,0.523927702,63.10958752,26.35404816,14.59552983,0.877560745,19.006,0.8481,56.97,9.1829,0.721179528,0.966428825,0.902715455,0.629158387,0,0,0,0,1,1,0,0,0,0
127,D18CL,Y12,D18CL-Y12,CF,2,11.5,3000,93.61683825,2.103157026,0.107591815,2.282987062,0.808327241,0.03678268,0.074318137,1.515698823,0.10289488,0.277773954,0.477992677,0.522007323,63.21486289,26.23418339,14.5645028,0.878231303,18.9728,0.8466,56.61,9.0938,0.723209094,0.963982947,0.895517247,0.624381081,0,0,0,0,1,1,0,0,0,0
127,D18CL,Y12,D18CL-Y12,CF,2,11.5,3000,94.74921647,2.1033145,0.107501268,2.283255485,0.809439064,0.036849667,0.07423773,1.515981714,0.102697847,0.280641918,0.478689277,0.521310723,62.56902869,26.45380875,14.53410805,0.878093499,17.9745,0.8439,55.31,8.3904,0.679467375,0.961059387,0.883983676,0.577290328,0,0,0,0,1,1,0,0,0,0
128,D18CL,Y12,D18CL-Y12,CF,1,11.5,2000,118.6162243,2.106044582,0.106596387,2.286362218,0.857283521,0.024073687,0.071498399,1.522440314,0.099296859,0.339022699,0.496084779,0.503915221,63.42948568,25.48007547,14.17983164,0.877362715,21.984,0.8482,53.95,10.0589,0.862791793,0.966760936,0.850550803,0.709380778,0,0,0,0,1,1,0,0,0,0
128,D18CL,Y12,D18CL-Y12,CF,1,11.5,2000,118.4005586,2.10611495,0.106292053,2.286195704,0.865398265,0.024073226,0.071336608,1.522165736,0.099356741,0.338970636,0.494484457,0.505515543,62.4028733,25.18689874,13.77240817,0.876255188,22.2421,0.8458,53.08,9.9859,0.883082123,0.965243928,0.850601858,0.725065644,0,0,0,0,1,1,0,0,0,0
128,D18CL,Y12,D18CL-Y12,CF,1,11.5,2000,117.1254682,2.10594955,0.106564386,2.28632863,0.855854763,0.025147392,0.07166093,1.522311635,0.099446314,0.334761532,0.496107844,0.503892156,61.89587352,25.28472635,13.7047732,0.875693041,22.4459,0.8084,45.9,8.3281,0.887725645,0.923154533,0.741568014,0.60767879,0,0,0,0,1,1,0,0,0,0
128,D18CL,Y12,D18CL-Y12,CF,1,11.5,2000,118.2205709,2.105957718,0.106489327,2.286245211,0.859222077,0.02398922,0.071489289,1.5222392,0.09932981,0.338106641,0.495513752,0.504486248,62.94069412,24.81899319,13.6936232,0.876602461,22.4554,0.849,54.12,10.3179,0.904766758,0.968511997,0.859857057,0.753482103,0,0,0,0,1,1,0,0,0,0
129,D18CL,ITIC,D18CL-ITIC,CF,0,15,2000,121.0133973,2.084578124,0.106418745,2.267223725,0.95,0.024529588,0.073524541,1.778642675,0.063650613,0.48653991,0.370107552,0.629892448,51.97805524,14.20184867,7.577219924,1.026466986,6.2048,0.9419,37.46,2.1889,0.436900867,0.917613535,0.720688757,0.288879038,0,0,0,0,1,0,1,0,0,0
129,D18CL,ITIC,D18CL-ITIC,CF,0,15,2000,126.0773923,2.082993474,0.106485516,2.266746009,0.95,0.018240239,0.073208212,1.77906885,0.063350104,0.507690829,0.372364992,0.627635008,50.7800227,14.05580867,7.323845657,1.026101815,5.9253,0.93,37.7,2.0776,0.421555254,0.906342808,0.742417943,0.283676104,0,0,0,0,1,0,1,0,0,0
129,D18CL,ITIC,D18CL-ITIC,CF,0,15,2000,130.3531821,2.082599507,0.106425643,2.266626893,0.95,0.013315624,0.073171118,1.778909981,0.063247639,0.526278289,0.373344735,0.626655265,50.0943666,14.19106769,7.307043472,1.027868909,6.2897,0.9523,37.71,2.2586,0.443215418,0.926480013,0.752779256,0.309099023,0,0,0,0,1,0,1,0,0,0
129,D18CL,ITIC,D18CL-ITIC,CF,0,15,2000,128.4909911,2.082380287,0.106238562,2.266609181,0.95,0.01476653,0.073136166,1.77902034,0.063260505,0.518290378,0.373206661,0.626793339,50.19390027,14.15107701,7.28469108,1.025582736,6.1273,0.9393,37.77,2.1736,0.432991778,0.915869551,0.752481871,0.298379159,0,0,0,0,1,0,1,0,0,0
130,D18CL,ITIC,D18CL-ITIC,CF,0,12.5,2000,99.76908147,2.106095104,0.105027692,2.279382166,0.88804849,0.04601968,0.078866916,1.778753774,0.068521678,0.419551507,0.333145871,0.666854129,55.77803632,16.06867647,9.20630929,1.02716978,7.114,0.9405,35.51,2.3758,0.442724702,0.915622732,0.636630515,0.258062153,0,0,0,0,1,0,1,0,0,0
130,D18CL,ITIC,D18CL-ITIC,CF,0,12.5,2000,105.6391956,2.102272401,0.105622024,2.277435833,0.932007417,0.040918214,0.07691167,1.780524674,0.067056739,0.433049315,0.350032313,0.649967687,54.59844054,15.96465981,8.961201966,1.028078693,7.3461,0.9506,35.7,2.493,0.460147606,0.924637391,0.653864829,0.278199287,0,0,0,0,1,0,1,0,0,0
130,D18CL,ITIC,D18CL-ITIC,CF,0,12.5,2000,105.7979003,2.098417206,0.105523054,2.274553473,0.918444068,0.040924542,0.0768253,1.779429931,0.066592554,0.437313829,0.345454668,0.654545332,55.2664355,15.78794322,8.949696923,1.025702273,7.2074,0.9491,35.78,2.4475,0.456512916,0.925317244,0.647409222,0.273472948,0,0,0,0,1,0,1,0,0,0
130,D18CL,ITIC,D18CL-ITIC,CF,0,12.5,2000,107.1554271,2.098553188,0.105497229,2.274570767,0.929182817,0.03969627,0.076461539,1.780348126,0.066306959,0.441807462,0.347137848,0.652862152,54.17417105,15.57460211,8.647170894,1.024860623,7.2779,0.9572,35.81,2.4947,0.467292837,0.933980659,0.661016114,0.288498982,0,0,0,0,1,0,1,0,0,0
131,D18CL,ITIC,D18CL-ITIC,CF,0,10,2000,76.59539809,2.129058648,0.102679459,2.292911981,0.832205677,0.04654066,0.085761042,1.772612591,0.076597879,0.347043545,0.287604957,0.712395043,56.57205384,15.77208019,9.152187075,1.025732145,9.4972,0.9617,35.28,3.2225,0.602152657,0.937574205,0.623629471,0.352101631,0,0,0,0,1,0,1,0,0,0
131,D18CL,ITIC,D18CL-ITIC,CF,0,10,2000,76.19709691,2.12767575,0.102020246,2.291237464,0.853288787,0.046312318,0.08573233,1.772043886,0.076540889,0.346108747,0.285268027,0.714731973,56.37369434,15.6862418,9.05782455,1.024303136,9.4701,0.9651,35.96,3.2867,0.603720134,0.942201548,0.637886171,0.362857547,0,0,0,0,1,0,1,0,0,0
131,D18CL,ITIC,D18CL-ITIC,CF,0,10,2000,72.73134482,2.129163025,0.101891729,2.291958779,0.841620529,0.043734117,0.086065232,1.770961237,0.077084078,0.334690725,0.279732466,0.720267534,55.97865591,15.59097759,8.932910878,1.023522013,9.8121,0.9597,35.98,3.3884,0.629344757,0.937644709,0.642744979,0.379316445,0,0,0,0,1,0,1,0,0,0
131,D18CL,ITIC,D18CL-ITIC,CF,0,10,2000,72.86933672,2.132618623,0.101864498,2.293481204,0.852500012,0.04406362,0.086026034,1.773591516,0.07718433,0.334890082,0.280305036,0.719694964,55.19957615,15.66433348,8.866367776,1.025411251,9.7371,0.9697,36.56,3.4522,0.621609596,0.945669359,0.662323926,0.38935899,0,0,0,0,1,0,1,0,0,0
132,D18CL,ITIC,D18CL-ITIC,CF,0,10,1000,106.3577052,2.097163881,0.104955627,2.274089525,0.95,0.03697174,0.076412713,1.778864904,0.066489255,0.438902862,0.347673452,0.652326548,55.22834358,15.23586378,8.603508316,1.022460369,8.4398,0.897,33.36,2.5255,0.553942994,0.877295617,0.60403767,0.293543042,0,0,0,0,1,0,1,0,0,0
132,D18CL,ITIC,D18CL-ITIC,CF,0,10,1000,102.1840798,2.10347769,0.104952687,2.277552333,0.937467761,0.04403497,0.077646282,1.779582448,0.067514303,0.425462304,0.339046845,0.660953155,55.29669295,14.89065203,8.456488965,1.027016007,7.9909,0.9813,36.5,2.8624,0.53663869,0.955486568,0.66007564,0.338485631,0,0,0,0,1,0,1,0,0,0
132,D18CL,ITIC,D18CL-ITIC,CF,0,10,1000,108.3959548,2.095579924,0.105642586,2.273191903,0.939723544,0.038047633,0.07580371,1.779373478,0.065780255,0.444309984,0.351913684,0.648086316,55.09654722,14.67126106,8.275364608,1.023753287,7.9189,0.984,36.98,2.8817,0.539755919,0.961169075,0.671185435,0.348226349,0,0,0,0,1,0,1,0,0,0
132,D18CL,ITIC,D18CL-ITIC,CF,0,10,1000,104.7558235,2.101204912,0.105027365,2.27638412,0.95,0.041165673,0.076594814,1.780693179,0.066547199,0.433603492,0.344065265,0.655934735,53.68876065,14.79529713,8.15161615,1.026210965,7.888,0.9806,36.55,2.8271,0.533142385,0.955554007,0.680775633,0.346814662,0,0,0,0,1,0,1,0,0,0
133,D18CL,ITIC,D18CL-ITIC,CF,2,10,1000,100.3465202,2.111802672,0.094106424,2.286418418,0.840447461,0.042698549,0.078578427,1.778349262,0.06753604,0.417240164,0.347800106,0.652199894,56.40714025,14.86500249,8.604474163,1.026184065,7.2276,0.8621,30.61,1.907,0.486215862,0.840102696,0.542661795,0.221628883,0,0,0,0,1,0,1,0,0,0
133,D18CL,ITIC,D18CL-ITIC,CF,2,10,1000,102.3637772,2.109815749,0.094221545,2.285678638,0.836757668,0.041417199,0.077976276,1.77845787,0.066871427,0.423390271,0.35210432,0.64789568,56.23245311,14.79087535,8.548080445,1.027750493,0.0664,0.9797,20.21,0.0131,0.004489254,0.953246928,0.359401002,0.001532508,0,0,0,0,1,0,1,0,0,0
133,D18CL,ITIC,D18CL-ITIC,CF,2,10,1000,98.3768467,2.114724053,0.093853255,2.288028191,0.846622524,0.04278713,0.078874159,1.77955104,0.067871947,0.412303691,0.342618458,0.657381542,55.14888135,15.04549036,8.541705475,1.029441183,6.8043,0.9591,35.82,2.3378,0.45224847,0.931670518,0.649514535,0.273692415,0,0,0,0,1,0,1,0,0,0
133,D18CL,ITIC,D18CL-ITIC,CF,2,10,1000,101.3788004,2.110780933,0.09420867,2.285659476,0.843903002,0.040532542,0.078106716,1.779204679,0.067029823,0.421018924,0.349966373,0.650033627,55.83756031,14.87779525,8.533369041,1.027201194,6.9226,0.9669,36.23,2.4248,0.465297437,0.941295635,0.6488464,0.284155061,0,0,0,0,1,0,1,0,0,0
