plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1a.a_UV,features_A.1a.c_UV,features_A.1a.w_UV,features_A_UV,features_Atot_UV,features_D.1.w_UV,features_D.1a.a_UV,features_D.1a.c_UV,features_D.1a.w_UV,features_D.2.a_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.524870631,0.440072393,1.704211643,0.09338183,0.242928238,0.349834249,0.074536455,0.777,2.280183405,0.10649736,0.95,0.181391261,0.322332271,0.520457712,0.479542288,0.305590466,0.437253799,0.67216652,63.42948568,25.48007547,14.17983164,0.877362715,03.11.2023 14:03,A-1,4.99E-06,0.6,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:17,25616_192738_OD_x1y1,x1y1,0.007129479,0.6,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.52462279,0.43913048,1.704198621,0.093271461,0.243066484,0.349804385,0.07476378,0.777,2.28056364,0.106539758,0.95,0.18061253,0.320948466,0.521510098,0.478489902,0.305135974,0.437253799,0.670752851,62.4028733,25.18689874,13.77240817,0.876255188,03.11.2023 14:03,A-2,3.29E-06,1,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:17,25616_192738_OD_x2y1,x2y1,0.007076204,1,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.525130821,0.430355551,1.704770829,0.092707049,0.242161825,0.34637751,0.0744297,0.777,2.280200999,0.106363466,0.95,0.178963979,0.31801899,0.521341563,0.478658437,0.30087313,0.437253799,0.664396501,61.89587352,25.28472635,13.7047732,0.875693041,03.11.2023 14:03,B-1,1.60E-05,0.6,0.6,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:17,25616_192738_OD_x1y2,x1y2,0.007133502,0.6,0.6,5,1,0,0,0,0,1,1,0,0,0,0,128
25616,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,1,11.5,2000,1.524674474,0.439867357,1.704154908,0.093354292,0.24229644,0.348874734,0.074670968,0.777,2.280186537,0.106552903,0.95,0.180607191,0.320938978,0.520853377,0.479146623,0.305491582,0.437253799,0.669813713,62.94069412,24.81899319,13.6936232,0.876602461,03.11.2023 14:03,A-3,2.93E-06,1.4,1.4,5.53,5.34,3.77,3.31,1.57,D18CL_323001,BTP-4F-12 (Y12)_321125,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:17,25616_192738_OD_x3y1,x3y1,0.007078575,1.4,1.4,5,1,0,0,0,0,1,1,0,0,0,0,128
25617,D18CL_323001,ITIC_120057,CF,0,15,2000,1.775593554,0.26240805,1.932549791,0.068350247,0.378708791,0.478085026,0.09654992,0.776999975,2.283300283,0.114712957,0.645205052,0.179080834,0.318226637,0.600374261,0.399625739,0.207863099,0.437253791,0.796311663,51.97805524,14.20184867,7.577219924,1.026466986,03.11.2023 16:32,A-3,1.25E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:29,25617_192758_OD_x3y1,x3y1,0.012965817,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,129
25617,D18CL_323001,ITIC_120057,CF,0,15,2000,1.770903359,0.368107631,1.930369451,0.077020478,0.364186845,0.498246802,0.089339898,0.777,2.287032693,0.109408536,0.717290172,0.177993874,0.316295114,0.611689579,0.388310421,0.269063356,0.437253799,0.814541916,50.7800227,14.05580867,7.323845657,1.026101815,03.11.2023 16:32,B-2,1.17E-06,1,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:29,25617_192758_OD_x2y2,x2y2,0.007681237,1,0.6,5,2,0,0,0,0,1,0,1,0,0,0,129
25617,D18CL_323001,ITIC_120057,CF,0,15,2000,1.767208137,0.45816632,1.92842243,0.084157542,0.352466557,0.513954862,0.085292209,0.777,2.289657333,0.106072651,0.759757318,0.178953437,0.318000257,0.617767533,0.382232467,0.314207175,0.437253799,0.831955119,50.0943666,14.19106769,7.307043472,1.027868909,03.11.2023 16:32,A-1,1.16E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:29,25617_192758_OD_x1y1,x1y1,0.007367566,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,129
25617,D18CL_323001,ITIC_120057,CF,0,15,2000,1.768872236,0.414164498,1.92881167,0.080627154,0.358225461,0.506589729,0.087636414,0.777,2.288050339,0.10783116,0.73616017,0.179556626,0.319072124,0.613555933,0.386444067,0.292868686,0.437253799,0.825661854,50.19390027,14.15107701,7.28469108,1.025582736,03.11.2023 16:32,B-3,9.61E-07,1.4,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:29,25617_192758_OD_x3y2,x3y2,0.007350858,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,129
25618,D18CL_323001,ITIC_120057,CF,0,12.5,2000,1.784497779,0.2,1.959346345,0.067126036,0.370749057,0.444898868,0.07840268,0.777,2.293519608,0.094825046,0.895284084,0.112875848,0.200580382,0.689253556,0.310746444,0.166666667,0.437253799,0.64547925,55.77803632,16.06867647,9.20630929,1.02716978,03.11.2023 16:34,A-2,1.82E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:35,25618_192772_OD_x2y1,x2y1,0.015176978,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130
25618,D18CL_323001,ITIC_120057,CF,0,12.5,2000,1.785149422,0.2,1.953178318,0.06479352,0.375524145,0.450628974,0.083757742,0.777,2.290511868,0.10073578,0.835598245,0.13248589,0.235427426,0.656839546,0.343160454,0.166666667,0.437253799,0.686056399,54.59844054,15.96465981,8.961201966,1.028078693,03.11.2023 16:34,A-1,3.52E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:35,25618_192772_OD_x1y1,x1y1,0.014047922,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130
25618,D18CL_323001,ITIC_120057,CF,0,12.5,2000,1.784103532,0.2,1.951646809,0.064393605,0.37958084,0.455497008,0.08383057,0.777,2.287864667,0.100531716,0.825564215,0.130832418,0.232489207,0.66207287,0.33792713,0.166666667,0.437253799,0.687986216,55.2664355,15.78794322,8.949696923,1.025702273,03.11.2023 16:34,A-3,1.72E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:35,25618_192772_OD_x3y1,x3y1,0.014143847,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,130
25618,D18CL_323001,ITIC_120057,CF,0,12.5,2000,1.784617187,0.2,1.950819506,0.064029211,0.381122968,0.457347562,0.085752798,0.777,2.287777206,0.102461832,0.802003219,0.135442743,0.240681755,0.655198215,0.344801785,0.166666667,0.437253799,0.698029317,54.17417105,15.57460211,8.647170894,1.024860623,03.11.2023 16:34,B-1,5.60E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:35,25618_192772_OD_x1y2,x1y2,0.013802603,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,130
25619,D18CL_323001,ITIC_120057,CF,0,10,2000,1.777835017,0.2,1.96685889,0.076623591,0.307946152,0.369535383,0.073858592,0.777,2.30488568,0.088391727,0.95,0.072395966,0.128647631,0.741766324,0.258233676,0.166666667,0.437253799,0.498183013,56.57205384,15.77208019,9.152187075,1.025732145,03.11.2023 16:37,A-1,2.63E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:41,25619_192781_OD_x1y1,x1y1,0.010626792,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,131
25619,D18CL_323001,ITIC_120057,CF,0,10,2000,1.777268424,0.2,1.966167946,0.076608984,0.307160348,0.368592418,0.074206736,0.777,2.304247827,0.088353664,0.95,0.071674775,0.127366075,0.743192067,0.256807933,0.166666667,0.437253799,0.495958493,56.37369434,15.6862418,9.05782455,1.024303136,03.11.2023 16:37,B-1,1.55E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:41,25619_192781_OD_x1y2,x1y2,0.010394813,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,131
25619,D18CL_323001,ITIC_120057,CF,0,10,2000,1.776129011,0.2,1.965545313,0.076761457,0.29625269,0.355503228,0.074182926,0.777,2.303943766,0.088203078,0.95,0.067453605,0.119865057,0.747848015,0.252151985,0.166666667,0.437253799,0.475368284,55.97865591,15.59097759,8.932910878,1.023522013,03.11.2023 16:37,B-3,3.49E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:41,25619_192781_OD_x3y2,x3y2,0.009314561,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,131
25619,D18CL_323001,ITIC_120057,CF,0,10,2000,1.778863337,0.2,1.968554976,0.076989667,0.296461088,0.355753305,0.073890567,0.777,2.306038965,0.088308378,0.95,0.067802206,0.12048452,0.747007664,0.252992336,0.166666667,0.437253799,0.476237825,55.19957615,15.66433348,8.866367776,1.025411251,03.11.2023 16:37,A-2,1.96E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:41,25619_192781_OD_x2y1,x2y1,0.009667104,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,131
25620,D18CL_323001,ITIC_120057,CF,0,10,1000,1.782753514,0.2,1.948466164,0.064133072,0.376400166,0.4516802,0.087417163,0.777,2.286493749,0.103305586,0.801588999,0.136600166,0.242738494,0.650443607,0.349556393,0.166666667,0.437253799,0.694418694,55.22834358,15.23586378,8.603508316,1.022460369,03.11.2023 16:39,A-1,2.53E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:47,25620_192789_OD_x1y1,x1y1,0.013188753,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,132
25620,D18CL_323001,ITIC_120057,CF,0,10,1000,1.78477062,0.2,1.955888478,0.065569347,0.372518201,0.447021841,0.081161203,0.777,2.291279855,0.09757811,0.887042543,0.120828043,0.214711432,0.675531758,0.324468242,0.166666667,0.437253799,0.661733273,55.29669295,14.89065203,8.456488965,1.027016007,03.11.2023 16:39,B-1,1.97E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:47,25620_192789_OD_x1y2,x1y2,0.014772787,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,132
25620,D18CL_323001,ITIC_120057,CF,0,10,1000,1.783026037,0.2,1.947017999,0.063610579,0.380106057,0.456127269,0.088723092,0.777,2.286421604,0.105320492,0.76633676,0.142349371,0.252954833,0.643264395,0.356735605,0.166666667,0.437253799,0.709082102,55.09654722,14.67126106,8.275364608,1.023753287,03.11.2023 16:39,B-3,1.33E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:47,25620_192789_OD_x3y2,x3y2,0.013279834,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,132
25620,D18CL_323001,ITIC_120057,CF,0,10,1000,1.785103211,0.2,1.952441172,0.06428475,0.37503499,0.450041988,0.085013473,0.777,2.289543846,0.101340451,0.834712927,0.130203058,0.231370833,0.660454242,0.339545758,0.166666667,0.437253799,0.681412822,53.68876065,14.79529713,8.15161615,1.026210965,03.11.2023 16:39,B-2,1.97E-06,1,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:47,25620_192789_OD_x2y2,x2y2,0.014111755,1,0.6,5,2,0,0,0,0,1,0,1,0,0,0,132
25621,D18CL_323001,ITIC_120057,CF,2,10,1000,1.783198595,0.2,1.954561609,0.065517503,0.36396594,0.436759128,0.078764381,0.777,2.288315654,0.096568183,0.876281383,0.12006506,0.213355611,0.671818529,0.328181471,0.166666667,0.437253799,0.65011474,56.40714025,14.86500249,8.604474163,1.026184065,03.11.2023 16:42,B-1,4.72E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:52,25621_192796_OD_x1y2,x1y2,0.013955083,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,133
25621,D18CL_323001,ITIC_120057,CF,2,10,1000,1.782960496,0.2,1.952231301,0.064602588,0.367310749,0.440772899,0.080127134,0.777,2.287190602,0.0981351,0.845925371,0.125966758,0.22384293,0.66319952,0.33680048,0.166666667,0.437253799,0.664615828,56.23245311,14.79087535,8.548080445,1.027750493,03.11.2023 16:42,A-1,2.12E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:52,25621_192796_OD_x1y1,x1y1,0.013712009,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,133
25621,D18CL_323001,ITIC_120057,CF,2,10,1000,1.784431872,0.2,1.956768171,0.065817073,0.359708498,0.431650198,0.078571799,0.777,2.289957598,0.096112828,0.88618075,0.115762653,0.205710235,0.677246618,0.322753382,0.166666667,0.437253799,0.637360433,55.14888135,15.04549036,8.541705475,1.029441183,03.11.2023 16:42,A-2,1.81E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:52,25621_192796_OD_x2y1,x2y1,0.013881571,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,133
25621,D18CL_323001,ITIC_120057,CF,2,10,1000,1.783681802,0.2,1.952978624,0.064670582,0.364824937,0.437789924,0.080272237,0.777,2.287005192,0.098279876,0.851507617,0.124304403,0.220888925,0.664648523,0.335351477,0.166666667,0.437253799,0.658678849,55.83756031,14.87779525,8.533369041,1.027201194,03.11.2023 16:42,A-3,2.06E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:52,25621_192796_OD_x3y1,x3y1,0.013476619,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,133
25622,D18CL_323001,ITIC_120057,CF,0,10,3000,1.770986338,0.2,1.960385265,0.075621384,0.254716436,0.305659724,0.075525793,0.777,2.302398022,0.088864567,0.878747589,0.054878607,0.097519285,0.758124102,0.241875898,0.166666667,0.437253799,0.403179009,51.84770295,15.31020402,7.868835236,0.991288239,03.11.2023 16:44,A-1,3.71E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:58,25622_192810_OD_x1y1,x1y1,0.005915906,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,134
25622,D18CL_323001,ITIC_120057,CF,0,10,3000,1.772328232,0.2,1.960357846,0.074856022,0.252195666,0.302634799,0.07614923,0.777,2.30131788,0.08979459,0.855872932,0.055696492,0.098972667,0.753558698,0.246441302,0.166666667,0.437253799,0.401607466,52.09402504,15.10800249,7.785009919,0.989154675,03.11.2023 16:44,B-3,3.19E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:58,25622_192810_OD_x3y2,x3y2,0.00556544,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,134
25622,D18CL_323001,ITIC_120057,CF,0,10,3000,1.771008922,0.2,1.959492614,0.074891869,0.250018912,0.300022695,0.075886108,0.777,2.301206074,0.08946732,0.863548095,0.054749565,0.097289977,0.755129943,0.244870057,0.166666667,0.437253799,0.397312672,51.39974557,15.2699956,7.752693565,0.987762961,03.11.2023 16:44,B-1,4.33E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:58,25622_192810_OD_x1y2,x1y2,0.005713098,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,134
25622,D18CL_323001,ITIC_120057,CF,0,10,3000,1.771824492,0.2,1.96086541,0.075486531,0.253888459,0.304666151,0.075641621,0.777,2.302342334,0.089176348,0.86946671,0.055211506,0.098110845,0.75641398,0.24358602,0.166666667,0.437253799,0.402776996,51.04421438,15.22149773,7.654172601,0.985131804,03.11.2023 16:44,A-2,2.08E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 11:58,25622_192810_OD_x2y1,x2y1,0.005817776,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,134
25623,D18CL_323001,ITIC_120057,CF,2,10,3000,1.771317537,0.2,1.960699272,0.075479175,0.250128961,0.300154754,0.074404271,0.777,2.300066492,0.088683379,0.857136348,0.05615361,0.099784965,0.750499986,0.249500014,0.166666667,0.437253799,0.399939719,58.09212577,15.42562345,9.1898343,1.025528387,03.11.2023 16:47,B-3,2.55E-06,1.4,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:04,25623_192819_OD_x3y2,x3y2,0.005846937,1.4,0.6,5,2,0,0,0,0,1,0,1,0,0,0,135
25623,D18CL_323001,ITIC_120057,CF,2,10,3000,1.772027637,0.2,1.961672582,0.07587789,0.255235537,0.306282645,0.074082121,0.777,2.300592863,0.08852069,0.862597595,0.057918087,0.102920441,0.748485667,0.251514333,0.166666667,0.437253799,0.409203086,57.6011178,15.40620985,9.082173015,1.023441564,03.11.2023 16:47,A-3,2.58E-06,1.4,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:04,25623_192819_OD_x3y1,x3y1,0.006105284,1.4,1.4,5,2,0,0,0,0,1,0,1,0,0,0,135
25623,D18CL_323001,ITIC_120057,CF,2,10,3000,1.770529849,0.2,1.959015866,0.074455659,0.242589285,0.291107142,0.074908684,0.777,2.298475912,0.089574742,0.819981194,0.055182487,0.098059279,0.748027389,0.251972611,0.166666667,0.437253799,0.389166422,57.46531755,15.45137679,9.080378062,1.022659216,03.11.2023 16:47,A-2,4.24E-06,1,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:04,25623_192819_OD_x2y1,x2y1,0.005597797,1,1.4,5,2,0,0,0,0,1,0,1,0,0,0,135
25623,D18CL_323001,ITIC_120057,CF,2,10,3000,1.772982077,0.2,1.962111496,0.075109745,0.242704146,0.291244975,0.074537053,0.777,2.300661438,0.089336651,0.830516538,0.055476697,0.09858209,0.747113274,0.252886726,0.166666667,0.437253799,0.389827065,57.45159306,15.33258223,9.050185751,1.02740131,03.11.2023 16:47,B-2,2.62E-06,1,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:04,25623_192819_OD_x2y2,x2y2,0.005769356,1,0.6,5,2,0,0,0,0,1,0,1,0,0,0,135
25624,D18CL_323001,ITIC_120057,CF,1,10,2000,1.777302928,0.2,1.965169072,0.075510796,0.299879897,0.359855877,0.073088016,0.777,2.298668313,0.08839939,0.934344692,0.073538567,0.130678033,0.733600408,0.266399592,0.166666667,0.437253799,0.49053391,58.20421622,15.87270725,9.482492683,1.026400995,03.11.2023 16:49,B-1,4.82E-06,0.6,0.6,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:10,25624_192824_OD_x1y2,x1y2,0.009278429,0.6,0.6,5,2,0,0,0,0,1,0,1,0,0,0,136
25624,D18CL_323001,ITIC_120057,CF,1,10,2000,1.775988652,0.2,1.964750105,0.075455268,0.277064073,0.332476888,0.072858058,0.777,2.299753322,0.087917674,0.899934009,0.065241704,0.115934507,0.741455037,0.258544963,0.166666667,0.437253799,0.448411395,58.0399886,15.67310745,9.341181598,1.026879268,03.11.2023 16:49,A-1,3.83E-06,0.6,1.4,5.45,5.34,3.81,3.31,1.53,D18CL_323001,ITIC_120057,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_D18CL:ITIC,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,03.11.2023 12:10,25624_192824_OD_x1y1,x1y1,0.007795662,0.6,1.4,5,2,0,0,0,0,1,0,1,0,0,0,136
